Team,Week,Season,HomeFlag,Result,AvgPointsFor,AvgPointsAgainst,AvgOff1stD,AvgOffTotYd,AvgOffPassYd,AvgOffRushYd,AvgOffTO,AvgDef1stD,AvgDefTotYd,AvgDefPassYd,AvgDefRushYd,AvgDefTO,AvgExPointsOff,AvgExPointsDef,AvgExPointsSpecial,LastPointsFor,LastPointsAgainst,LastOff1stD,LastOffTotYd,LastOffPassYd,LastOffRushYd,LastOffTO,LastDef1stD,LastDefTotYd,LastDefPassYd,LastDefRushYd,LastDefTO,LastExPointsOff,LastExPointsDef,LastExPointsSpecial
Miami Dolphins,50,2016,L,N,22,23,17,332,217,114,1,21,382,237,145,1,1.48,-4.55,2.11,14,35,16,280,205,75,2,22,396,276,120,0,-3.73,-19.55,6.78
Miami Dolphins,3,2017,L,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami Dolphins,4,2017,L,Y,6,20,16,225,195,30,2,16,336,233,103,1,-14.62,1,0.08,6,20,16,225,195,30,2,16,336,233,103,1,-14.62,1,0.08
Miami Dolphins,5,2017,W,Y,3,20,13,205,161,44,1,19,341,247,94,0,-15.33,-2.97,2.05,0,20,11,186,128,58,1,22,347,261,86,0,-16.04,-6.94,4.01
Miami Dolphins,6,2017,W,N,7,16,13,196,133,62,1,17,290,204,86,1,-17.02,6.56,1.12,16,10,12,178,78,100,2,14,188,119,69,2,-20.39,25.61,-0.74
Miami Dolphins,7,2017,W,Y,10,16,14,219,138,81,1,17,302,213,89,1,-10.87,3.09,1.84,20,17,20,289,151,138,1,19,339,239,100,1,7.57,-7.31,4.02
Miami Dolphins,8,2017,L,N,14,19,16,247,171,75,1,17,296,206,90,1,-8.16,2.65,1.8,31,28,25,357,304,53,2,16,272,180,92,2,2.66,0.88,1.62
Miami Dolphins,10,2017,L,N,12,22,16,238,167,70,1,17,296,192,104,1,-12.82,1.57,1.48,0,40,13,196,151,45,2,19,295,121,174,0,-36.09,-3.85,-0.11
Miami Dolphins,11,2017,L,Y,13,25,16,249,174,74,1,19,332,201,131,0,-10.11,-3.96,1.87,21,45,17,313,213,100,1,30,548,254,294,0,6.13,-37.09,4.23
Miami Dolphins,12,2017,L,N,14,26,16,274,198,75,2,19,330,209,121,0,-9.51,-3.49,1.06,20,30,18,448,365,83,5,19,321,268,53,0,-5.3,-0.23,-4.63
Miami Dolphins,13,2017,W,Y,14,27,16,268,193,74,2,20,340,210,129,0,-9.75,-4.15,1.46,17,35,15,221,154,67,3,25,417,221,196,2,-11.65,-9.46,4.69
Miami Dolphins,14,2017,W,Y,16,25,16,278,196,81,2,19,333,206,127,1,-10.05,-0.89,2.31,35,9,15,367,222,145,3,14,270,167,103,3,-12.73,28.53,9.92
Miami Dolphins,15,2017,L,N,17,24,16,285,200,85,2,18,325,207,117,1,-8.49,-0.48,1.88,27,20,21,362,242,120,0,14,248,223,25,2,7.02,3.59,-2.39
Miami Dolphins,16,2017,L,N,17,24,17,290,204,86,2,19,325,208,117,1,-8.45,-1.04,2.2,16,24,21,349,249,100,3,21,328,212,116,0,-7.99,-7.23,5.67
Miami Dolphins,17,2017,L,Y,17,25,16,295,210,84,2,19,331,215,116,1,-8.42,-1.62,2,13,29,15,345,286,59,2,23,404,301,103,0,-8.02,-8.58,-0.43
Miami Dolphins,1,2018,W,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami Dolphins,2,2018,W,N,27,20,18,342,222,120,2,19,336,220,116,3,-3.23,14.51,-3.3,27,20,18,342,222,120,2,19,336,220,116,3,-3.23,14.51,-3.3
Miami Dolphins,4,2018,L,N,23,16,18,299,172,127,2,20,349,270,79,3,-2.63,11.69,-1.81,20,12,18,257,122,135,2,21,362,320,42,3,-2.02,8.87,-0.32
Miami Dolphins,5,2018,L,N,18,23,15,257,153,103,2,22,382,271,111,2,-5.91,0.61,0.88,7,38,11,172,116,56,2,26,449,274,175,2,-12.47,-21.55,6.26
Miami Dolphins,6,2018,W,Y,17,24,16,267,157,109,2,20,369,260,109,2,-8.05,0.41,2.12,17,27,17,297,169,128,3,17,332,229,103,1,-14.46,-0.18,5.85
Miami Dolphins,7,2018,L,Y,20,25,17,321,201,120,2,21,389,269,120,2,-4.27,-2.2,2.78,31,28,23,541,380,161,3,23,467,303,164,3,10.81,-12.66,5.41
Miami Dolphins,8,2018,L,N,20,26,17,321,204,117,2,21,400,259,141,2,-1.03,-5.57,1.58,21,32,19,322,215,107,0,24,457,209,248,0,15.19,-22.39,-4.4
Miami Dolphins,9,2018,W,Y,20,28,17,328,211,117,1,21,404,256,148,1,-0.68,-8.56,2.52,23,42,18,370,254,116,1,17,427,239,188,0,1.41,-26.51,8.12
Miami Dolphins,10,2018,L,N,19,25,16,308,197,110,1,20,389,249,139,2,-2.66,-5.14,2.62,13,6,7,168,104,64,0,15,282,202,80,4,-16.51,18.82,3.31
Miami Dolphins,12,2018,L,N,19,26,16,307,193,113,1,20,387,242,145,1,-3.77,-5.88,2.88,12,31,19,294,163,131,2,21,377,182,195,1,-12.66,-11.86,5.01
Miami Dolphins,13,2018,W,Y,19,26,16,307,194,113,1,20,394,251,142,2,-3.09,-6.53,3.14,24,27,14,314,201,113,1,26,455,337,118,3,3.02,-12.34,5.47
Miami Dolphins,14,2018,W,Y,19,25,16,295,187,108,1,21,396,248,147,2,-2.81,-6.93,3.74,21,17,15,175,115,60,1,24,415,217,198,3,0.01,-10.93,9.78
Miami Dolphins,15,2018,L,N,20,26,16,305,190,115,1,21,398,256,142,1,-0.93,-8.1,3.47,34,33,20,412,223,189,0,28,421,344,77,0,19.73,-21.02,0.46
Miami Dolphins,16,2018,L,Y,20,27,16,296,178,118,1,21,399,251,148,1,-1.95,-8.3,3.11,17,41,12,193,37,156,0,22,418,198,220,1,-14.15,-10.62,-1.19
Miami Dolphins,17,2018,L,N,19,26,15,288,174,114,1,21,388,242,146,1,-2.95,-7.52,2.82,7,17,11,183,121,62,2,19,244,118,126,1,-15.96,2.6,-0.98
Miami Dolphins,1,2019,L,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami Dolphins,2,2019,L,Y,10,59,12,200,179,21,3,31,643,378,265,0,-9.29,-42.69,-0.99,10,59,12,200,179,21,3,31,643,378,265,0,-9.29,-42.69,-0.99
Miami Dolphins,3,2019,L,N,5,51,11,192,160,31,3,29,511,316,194,0,-22.37,-28.41,5.53,0,43,11,184,142,42,4,27,379,255,124,1,-35.44,-14.12,12.05
Miami Dolphins,7,2019,L,N,5,44,13,222,177,45,2,28,499,291,208,0,-19.58,-25.48,5.75,6,31,17,283,211,72,1,28,476,241,235,1,-14,-19.62,6.19
Miami Dolphins,8,2019,L,N,9,41,16,262,201,61,2,25,450,265,185,0,-13.26,-20.38,3.39,21,31,24,381,272,109,2,17,305,188,117,0,5.68,-5.07,-3.71
Miami Dolphins,9,2019,W,Y,10,38,16,255,194,60,2,24,439,259,179,0,-13.04,-17.42,3.48,14,27,16,230,170,60,4,21,394,236,158,1,-12.16,-5.58,3.84
Miami Dolphins,10,2019,W,N,12,34,17,265,206,59,2,23,419,256,163,0,-9.21,-14.05,2.39,26,18,22,316,266,50,0,17,321,238,83,1,9.94,2.76,-3.06
Miami Dolphins,11,2019,L,Y,13,31,16,260,199,60,2,22,402,246,155,1,-10.29,-9.62,2.49,16,12,13,229,159,70,2,19,300,191,109,3,-16.73,16.98,3.1
Miami Dolphins,12,2019,L,N,14,32,16,265,209,55,2,22,405,247,157,0,-10.45,-10.32,3.12,20,37,19,303,280,23,1,22,424,256,168,0,-11.58,-15.2,7.56
Miami Dolphins,13,2019,W,Y,15,33,17,267,207,59,2,23,412,255,156,0,-8.63,-12.16,3.16,24,41,22,284,192,92,2,30,467,320,147,1,5.91,-26.93,3.5
Miami Dolphins,14,2019,L,N,17,33,18,281,222,59,2,23,409,259,149,0,-6.07,-12.08,2.84,37,31,26,409,351,58,1,23,386,294,92,1,16.93,-11.33,-0.08
Miami Dolphins,15,2019,L,N,17,32,18,289,223,65,1,23,406,259,146,0,-5.03,-11.52,2.54,21,22,22,362,240,122,1,22,374,262,112,1,5.46,-5.93,-0.46
Miami Dolphins,16,2019,W,Y,17,32,18,297,227,70,1,23,406,261,145,1,-4.57,-11.65,1.91,20,36,22,384,262,122,1,24,412,274,138,3,0.43,-13.11,-4.97
Miami Dolphins,17,2019,W,N,19,32,19,312,240,72,1,23,408,269,139,1,-2.56,-11.31,1.11,38,35,29,502,406,96,1,25,430,371,59,1,21.63,-7.22,-8.48
Miami Dolphins,1,2020,L,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami Dolphins,2,2020,L,Y,11,21,20,269,182,87,3,29,357,140,217,1,-2.2,-14.11,5.64,11,21,20,269,182,87,3,29,357,140,217,1,-2.2,-14.11,5.64
Miami Dolphins,3,2020,W,N,19,26,24,339,246,93,1,26,440,275,164,1,5.25,-17.64,3.97,28,31,28,410,311,99,0,23,523,411,112,1,12.7,-21.16,2.3
Miami Dolphins,4,2020,L,Y,23,21,23,324,216,108,1,24,399,265,133,1,7.81,-9.89,2.02,31,13,23,294,156,138,0,22,318,246,72,2,12.93,5.61,-1.87
Miami Dolphins,5,2020,W,N,23,24,24,347,240,106,1,25,409,285,124,1,7.64,-11.44,1.85,23,31,25,415,312,103,2,26,441,343,98,1,7.12,-16.11,1.32
Miami Dolphins,6,2020,W,Y,27,22,23,364,260,104,1,23,379,253,126,1,9.98,-7.26,1.48,43,17,22,436,342,94,0,19,259,128,131,3,19.36,9.48,0.03
Miami Dolphins,8,2020,W,Y,26,18,22,354,249,105,1,22,360,236,124,1,8.37,-3.02,1.87,24,0,18,302,192,110,2,13,263,148,115,1,0.32,18.17,3.79
Miami Dolphins,9,2020,W,N,26,18,20,324,226,98,1,23,376,250,125,1,4.09,0.04,3.37,28,17,8,145,90,55,2,31,471,340,131,4,-21.63,18.41,12.41
Miami Dolphins,11,2020,L,N,27,20,21,322,225,97,1,23,384,252,131,1,5.49,-2.21,3.75,34,31,24,312,221,91,0,26,442,264,178,1,15.28,-17.94,6.36
Miami Dolphins,12,2020,W,N,26,20,20,311,219,92,1,23,392,254,138,1,4.12,-2.98,3.88,13,20,17,223,167,56,1,19,459,270,189,2,-6.76,-9.2,4.92
Miami Dolphins,13,2020,W,Y,25,18,20,315,221,93,1,21,379,246,133,1,3.9,-1.18,3.79,20,3,22,345,241,104,2,10,260,173,87,2,1.9,15.02,3.01
Miami Dolphins,14,2020,L,Y,24,17,20,323,228,95,1,20,362,238,124,1,4.09,-0.42,3.29,19,7,23,406,296,110,1,12,196,156,40,2,5.94,7.2,-1.67
Miami Dolphins,15,2020,W,Y,25,18,21,327,233,93,1,21,369,247,122,2,4.61,-0.69,1.84,27,33,27,367,287,80,1,22,448,354,94,4,10.4,-3.61,-14.14
Miami Dolphins,16,2020,W,N,24,18,21,331,225,105,1,20,364,243,121,1,5.54,-0.56,1.23,22,12,26,383,133,250,1,18,303,186,117,1,16.71,1,-6.16
Miami Dolphins,17,2020,L,N,24,18,21,335,227,107,1,20,368,248,120,1,5.58,-1.32,1.37,26,25,18,383,253,130,0,23,418,314,104,1,6.02,-11.22,3.21
Miami Dolphins,1,2021,W,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami Dolphins,2,2021,L,Y,17,16,16,259,185,74,1,24,393,268,125,2,-0.74,-5.75,6.05,17,16,16,259,185,74,1,24,393,268,125,2,-0.74,-5.75,6.05
Miami Dolphins,3,2021,L,N,8,25,14,237,165,72,2,22,353,219,134,2,-12.71,-6.96,3.21,0,35,13,216,145,71,3,21,314,171,143,2,-24.67,-8.16,0.37
Miami Dolphins,4,2021,L,Y,15,27,17,268,175,92,1,24,401,265,136,1,-6.79,-7.04,2,28,31,22,330,197,133,0,28,497,357,140,1,5.04,-7.21,-0.43
Miami Dolphins,5,2021,L,N,15,27,16,252,173,78,1,23,388,251,136,1,-5.5,-7.3,0.5,17,27,13,203,168,35,2,20,349,210,139,1,-1.62,-8.09,-4.01
Miami Dolphins,6,2021,L,N,15,30,16,261,191,70,1,25,422,288,133,1,-3.54,-13.95,1.01,17,45,17,301,262,39,2,33,558,437,121,0,4.28,-40.54,3.08
Miami Dolphins,7,2021,L,Y,16,29,17,290,218,71,1,24,417,292,125,1,-1.92,-12.37,0.39,20,23,23,431,354,77,1,21,396,312,84,1,6.22,-4.44,-2.72
Miami Dolphins,8,2021,L,N,18,29,18,307,227,80,1,24,414,297,117,1,-0.21,-12.11,0.3,28,30,27,413,281,132,2,21,397,325,72,2,10.04,-10.55,-0.22
Miami Dolphins,9,2021,W,Y,17,29,18,301,223,78,1,24,406,291,115,1,-1.27,-11.16,0.03,11,26,16,262,194,68,2,24,351,249,102,0,-8.74,-4.52,-1.89
Miami Dolphins,10,2021,W,Y,17,26,18,297,222,75,2,22,391,280,111,1,-2.04,-7.76,-0.44,17,9,22,262,215,47,5,14,272,199,73,4,-8.14,19.43,-4.21
Miami Dolphins,11,2021,W,N,17,25,18,302,229,73,1,22,383,273,109,1,-2.31,-5.6,-0.31,22,10,17,350,290,60,0,23,304,210,94,2,-4.72,13.81,0.84
Miami Dolphins,12,2021,W,Y,18,24,18,310,233,77,1,22,382,274,108,1,-0.9,-5.55,-0.2,24,17,20,388,273,115,1,18,380,278,102,1,13.14,-5.03,0.94
Miami Dolphins,13,2021,W,Y,19,23,19,310,230,80,1,21,367,262,104,1,-0.67,-3.65,0.05,33,10,22,315,204,111,1,10,198,134,64,3,1.89,17.24,2.85
Miami Dolphins,15,2021,W,Y,19,22,19,309,230,79,1,21,358,254,103,1,-0.49,-2.88,0.31,20,9,19,297,229,68,0,16,250,159,91,1,1.6,6.39,3.32
Miami Dolphins,16,2021,W,N,20,22,19,314,228,86,1,20,349,245,103,1,-0.27,-2.22,0.16,31,24,23,379,196,183,3,16,228,126,102,1,2.65,6.38,-1.79
Miami Dolphins,17,2021,L,N,20,21,19,311,224,86,1,19,336,234,102,1,-0.46,-0.42,-0.07,20,3,16,259,173,86,1,10,164,81,83,2,-3.16,24.8,-3.21
Miami Dolphins,18,2021,W,Y,19,21,18,307,221,85,1,19,334,226,108,1,-1.36,-0.89,-0.44,3,34,16,256,182,74,2,17,308,110,198,0,-14.86,-7.95,-6.05
Miami Dolphins,1,2022,W,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami Dolphins,2,2022,W,N,20,7,18,307,242,65,0,17,271,193,78,3,6.08,8.28,1.98,20,7,18,307,242,65,0,17,271,193,78,3,6.08,8.28,1.98
Miami Dolphins,3,2022,W,Y,31,22,22,427,351,75,1,20,372,255,116,1,19.04,-6.02,-2.56,42,38,27,547,461,86,2,23,473,318,155,0,32,-20.31,-7.09
Miami Dolphins,4,2022,L,N,27,21,20,355,291,64,0,23,413,297,116,1,15.18,-9.3,-0.08,21,19,15,212,171,41,0,31,497,382,115,1,7.45,-15.88,4.86
Miami Dolphins,5,2022,L,N,24,22,20,361,291,69,1,21,403,299,103,1,11.5,-9.26,-1,15,27,20,378,293,85,2,16,371,304,67,0,0.48,-9.11,-3.73
Miami Dolphins,6,2022,L,Y,23,26,19,347,265,82,1,21,386,276,110,0,7.97,-9.78,-1.53,17,40,19,295,158,137,2,21,322,187,135,0,-6.15,-11.86,-3.66
Miami Dolphins,7,2022,W,Y,21,25,20,366,285,81,1,19,361,256,104,0,5.25,-7.41,-2.07,16,24,23,458,385,73,3,11,234,156,78,0,-8.38,4.43,-4.75
Miami Dolphins,8,2022,W,N,21,23,19,367,281,85,1,19,358,255,103,1,4.5,-5.39,-2.13,16,10,17,372,261,111,0,19,341,246,95,3,0.04,6.72,-2.49
Miami Dolphins,9,2022,W,N,22,24,20,380,292,88,1,20,362,262,100,0,7.12,-7.11,-1.93,31,27,27,476,369,107,1,22,393,311,82,0,25.47,-19.14,-0.59
Miami Dolphins,10,2022,W,Y,23,24,20,380,293,86,1,20,363,245,117,0,8.54,-8.23,-1.5,35,32,21,379,302,77,0,23,368,116,252,0,19.83,-17.18,2.01
Miami Dolphins,12,2022,W,Y,25,24,21,391,293,97,1,20,356,239,116,0,10.53,-7.3,-1.84,39,17,29,491,296,195,0,20,297,185,112,1,28.5,1.04,-4.93
Miami Dolphins,15,2022,L,N,25,23,21,386,291,94,1,19,343,233,109,1,9.4,-4.57,-2.03,30,15,25,339,273,66,1,14,210,174,36,3,-1.9,22.74,-3.97
Miami Dolphins,16,2022,L,Y,25,24,21,388,285,102,0,20,351,239,112,1,9.52,-5.78,-1.51,29,32,20,405,217,188,0,29,446,296,150,1,10.87,-19.07,4.2
Miami Dolphins,17,2022,L,N,25,24,21,387,286,101,1,20,348,237,110,1,8.63,-5.07,-1.9,20,26,15,376,294,82,4,17,301,222,79,1,-2.13,3.46,-6.52
Miami Dolphins,18,2022,W,Y,25,24,21,383,283,99,1,19,340,233,107,0,7.91,-4.62,-1.84,21,23,21,333,247,86,2,14,249,173,76,0,-1.36,1.2,-1.03
Miami Dolphins,50,2022,L,N,24,22,20,378,273,104,1,19,330,227,103,0,7.12,-3.84,-1.63,11,6,17,302,140,162,0,11,187,149,38,0,-3.96,7.03,1.31
Miami Dolphins,1,2022,W,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami Dolphins,2,2022,W,N,20,7,18,307,242,65,0,17,271,193,78,3,6.08,8.28,1.98,20,7,18,307,242,65,0,17,271,193,78,3,6.08,8.28,1.98
Miami Dolphins,3,2022,W,Y,31,22,22,427,351,75,1,20,372,255,116,1,19.04,-6.02,-2.56,42,38,27,547,461,86,2,23,473,318,155,0,32,-20.31,-7.09
Miami Dolphins,4,2022,L,N,27,21,20,355,291,64,0,23,413,297,116,1,15.18,-9.3,-0.08,21,19,15,212,171,41,0,31,497,382,115,1,7.45,-15.88,4.86
Miami Dolphins,5,2022,L,N,24,22,20,361,291,69,1,21,403,299,103,1,11.5,-9.26,-1,15,27,20,378,293,85,2,16,371,304,67,0,0.48,-9.11,-3.73
Miami Dolphins,6,2022,L,Y,23,26,19,347,265,82,1,21,386,276,110,0,7.97,-9.78,-1.53,17,40,19,295,158,137,2,21,322,187,135,0,-6.15,-11.86,-3.66
Miami Dolphins,7,2022,W,Y,21,25,20,366,285,81,1,19,361,256,104,0,5.25,-7.41,-2.07,16,24,23,458,385,73,3,11,234,156,78,0,-8.38,4.43,-4.75
Miami Dolphins,8,2022,W,N,21,23,19,367,281,85,1,19,358,255,103,1,4.5,-5.39,-2.13,16,10,17,372,261,111,0,19,341,246,95,3,0.04,6.72,-2.49
Miami Dolphins,9,2022,W,N,22,24,20,380,292,88,1,20,362,262,100,0,7.12,-7.11,-1.93,31,27,27,476,369,107,1,22,393,311,82,0,25.47,-19.14,-0.59
Miami Dolphins,10,2022,W,Y,23,24,20,380,293,86,1,20,363,245,117,0,8.54,-8.23,-1.5,35,32,21,379,302,77,0,23,368,116,252,0,19.83,-17.18,2.01
Miami Dolphins,12,2022,W,Y,25,24,21,391,293,97,1,20,356,239,116,0,10.53,-7.3,-1.84,39,17,29,491,296,195,0,20,297,185,112,1,28.5,1.04,-4.93
Miami Dolphins,15,2022,L,N,25,23,21,386,291,94,1,19,343,233,109,1,9.4,-4.57,-2.03,30,15,25,339,273,66,1,14,210,174,36,3,-1.9,22.74,-3.97
Miami Dolphins,16,2022,L,Y,25,24,21,388,285,102,0,20,351,239,112,1,9.52,-5.78,-1.51,29,32,20,405,217,188,0,29,446,296,150,1,10.87,-19.07,4.2
Miami Dolphins,17,2022,L,N,25,24,21,387,286,101,1,20,348,237,110,1,8.63,-5.07,-1.9,20,26,15,376,294,82,4,17,301,222,79,1,-2.13,3.46,-6.52
Miami Dolphins,18,2022,W,Y,25,24,21,383,283,99,1,19,340,233,107,0,7.91,-4.62,-1.84,21,23,21,333,247,86,2,14,249,173,76,0,-1.36,1.2,-1.03
Miami Dolphins,50,2022,L,N,24,22,20,378,273,104,1,19,330,227,103,0,7.12,-3.84,-1.63,11,6,17,302,140,162,0,11,187,149,38,0,-3.96,7.03,1.31
Minnesota Vikings,1,2002,L,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota Vikings,2,2002,L,Y,23,27,19,368,228,140,3,20,368,288,80,2,1.2,-6.37,-1.01,23,27,19,368,228,140,3,20,368,288,80,2,1.2,-6.37,-1.01
Minnesota Vikings,3,2002,L,Y,31,36,25,408,232,176,3,23,418,362,55,1,5.63,-10.25,-0.81,39,45,31,449,236,213,3,26,468,437,31,0,10.06,-14.13,-0.6
Minnesota Vikings,4,2002,L,N,25,31,21,355,213,142,3,22,402,310,91,1,-0.19,-7.08,0.88,14,21,13,250,177,73,5,20,370,206,164,2,-11.84,-0.75,4.26
Minnesota Vikings,6,2002,W,Y,24,35,22,377,222,155,3,21,396,288,108,1,-1.79,-7.31,-0.08,23,48,28,443,249,194,4,18,381,222,159,1,-6.59,-7.97,-2.98
Minnesota Vikings,7,2002,L,N,26,33,22,382,236,146,3,20,388,290,97,1,-0.35,-5.97,0.32,31,24,22,402,291,111,1,17,354,301,53,1,5.44,-0.64,1.93
Minnesota Vikings,8,2002,W,Y,22,30,22,383,244,138,3,20,391,295,96,1,0.37,-7.7,0.48,7,20,21,389,288,101,4,21,407,316,91,0,3.93,-16.36,1.25
Minnesota Vikings,9,2002,L,N,23,27,22,380,240,140,3,19,366,277,88,1,1.22,-4.21,0.22,25,7,24,364,216,148,1,12,218,174,44,3,6.35,16.75,-1.32
Minnesota Vikings,10,2002,L,Y,23,28,22,381,237,144,3,20,376,282,94,1,2.43,-6.8,0.32,24,38,22,387,214,173,3,27,446,313,133,0,10.85,-24.91,1
Minnesota Vikings,11,2002,W,Y,22,28,21,378,225,153,2,20,385,283,102,1,1.89,-6.72,0.79,20,27,17,356,132,224,2,26,460,291,169,1,-2.37,-6.06,4.55
Minnesota Vikings,12,2002,L,N,23,27,22,383,223,159,2,20,383,284,99,1,2.36,-5.47,0.56,31,21,24,425,207,218,3,18,367,296,71,3,6.52,5.78,-1.51
Minnesota Vikings,13,2002,L,Y,23,27,22,386,227,158,2,20,376,278,97,1,1.72,-5.06,0.21,17,24,26,417,264,153,3,20,299,219,80,0,-4.68,-0.99,-3.24
Minnesota Vikings,14,2002,L,N,23,27,22,384,227,157,2,20,376,267,108,1,1.3,-4.57,-0.18,24,30,21,369,230,139,3,19,379,152,227,3,-3.33,0.8,-4.46
Minnesota Vikings,15,2002,W,N,23,27,21,379,219,159,2,20,372,263,109,1,1.57,-4.68,-0.31,22,26,15,316,125,191,1,20,328,204,124,2,4.87,-5.94,-1.93
Minnesota Vikings,16,2002,W,Y,23,27,21,383,225,158,2,20,367,260,107,1,2.86,-4.89,-1.15,32,31,22,439,293,146,0,18,299,221,78,0,19.58,-7.61,-12.01
Minnesota Vikings,17,2002,W,N,23,27,21,382,225,156,2,19,358,254,104,1,2.78,-4.67,-1.16,20,17,21,368,239,129,3,13,239,170,69,2,1.65,-1.7,-1.39
Minnesota Vikings,1,2003,W,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota Vikings,2,2003,W,Y,30,25,21,337,183,154,2,22,304,242,62,5,5.88,2.53,-2.89,30,25,21,337,183,154,2,22,304,242,62,5,5.88,2.53,-2.89
Minnesota Vikings,3,2003,W,N,27,19,23,368,190,178,1,16,256,185,71,3,9.84,4.53,-6.01,24,13,25,400,198,202,1,10,208,128,80,1,13.79,6.53,-9.12
Minnesota Vikings,4,2003,W,Y,25,17,20,383,222,161,1,18,271,198,73,3,10,5.68,-7.24,23,13,14,414,287,127,1,22,302,225,77,3,10.33,7.97,-9.7
Minnesota Vikings,5,2003,W,N,28,14,19,376,230,146,1,18,296,205,91,3,11.87,6.61,-5.77,35,7,19,354,252,102,0,18,372,227,145,3,17.49,9.4,-1.36
Minnesota Vikings,7,2003,W,Y,30,16,19,380,230,150,1,18,325,231,93,3,9.91,6.37,-3.96,39,26,16,399,233,166,1,21,440,336,104,3,2.04,5.42,3.27
Minnesota Vikings,8,2003,L,Y,29,17,18,374,236,137,0,20,324,223,101,3,9.14,6.37,-3.86,28,20,14,340,268,72,0,27,321,183,138,3,5.3,6.35,-3.33
Minnesota Vikings,9,2003,L,Y,28,19,18,371,234,137,1,20,342,244,98,2,7.84,4.37,-3.86,17,29,22,359,222,137,2,26,450,367,83,1,0.03,-7.58,-3.92
Minnesota Vikings,12,2003,W,Y,27,20,18,365,230,135,0,21,356,237,118,2,8.32,1.71,-3.23,27,30,20,323,198,125,0,24,451,190,261,1,11.73,-16.96,1.2
Minnesota Vikings,14,2003,W,Y,27,19,18,359,225,134,1,20,343,229,113,2,5.95,4.06,-2.63,24,14,18,307,186,121,2,16,241,167,74,4,-13,22.87,2.22
Minnesota Vikings,15,2003,L,N,28,18,19,369,229,139,0,19,334,226,108,2,6.48,5.7,-2.71,34,7,22,465,272,193,0,13,258,202,56,3,11.17,20.47,-3.46
Minnesota Vikings,16,2003,W,Y,26,17,19,371,228,143,0,19,325,219,106,2,5.97,5.19,-2.72,10,13,22,393,215,178,1,15,232,145,87,0,0.89,0.07,-2.88
Minnesota Vikings,17,2003,L,N,28,18,20,380,230,150,0,19,325,219,106,2,7.32,5,-2.49,45,20,27,469,246,223,1,21,329,224,105,4,22.23,2.89,0.06
Minnesota Vikings,1,2004,W,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota Vikings,2,2004,L,N,35,17,23,415,279,136,0,27,423,352,71,2,29.8,-4.13,-6.41,35,17,23,415,279,136,0,27,423,352,71,2,29.8,-4.13,-6.41
Minnesota Vikings,3,2004,W,Y,25,22,24,412,305,107,1,23,370,289,81,1,17.76,-8.05,-7.44,16,27,25,410,332,78,2,19,317,226,91,1,5.71,-11.97,-8.47
Minnesota Vikings,5,2004,W,N,26,22,24,422,320,102,1,23,375,272,102,1,14.19,-6.59,-3.69,27,22,24,443,350,93,2,24,385,239,146,1,7.07,-3.68,3.81
Minnesota Vikings,6,2004,W,N,28,23,24,444,337,107,1,22,383,293,90,1,15.88,-8.02,-4.21,34,28,27,510,388,122,0,19,410,358,52,0,20.93,-12.31,-5.75
Minnesota Vikings,7,2004,W,Y,30,25,25,476,353,123,1,22,384,280,103,1,18.39,-8.81,-4.42,38,31,29,605,417,188,3,25,385,226,159,1,28.43,-11.94,-5.28
Minnesota Vikings,8,2004,L,Y,28,21,24,449,321,128,1,21,360,264,95,1,15.51,-3.86,-4.67,20,3,20,313,161,152,0,16,243,188,55,4,1.09,20.85,-5.9
Minnesota Vikings,9,2004,L,N,26,23,23,431,308,123,1,21,349,243,106,1,11.96,-4.4,-4.93,13,34,15,324,231,93,3,22,283,115,168,0,-9.29,-7.64,-6.52
Minnesota Vikings,10,2004,L,N,26,24,22,414,289,125,1,22,356,246,110,1,11.85,-6.82,-3.23,28,31,15,292,154,138,1,26,408,264,144,0,11.05,-23.76,8.71
Minnesota Vikings,11,2004,W,Y,26,25,22,414,295,119,1,22,366,244,121,1,12.57,-8.01,-3.19,31,34,22,416,345,71,0,24,442,236,206,1,18.35,-17.48,-2.93
Minnesota Vikings,12,2004,W,Y,26,24,22,404,286,117,1,21,350,227,123,1,12.04,-6.51,-3.99,22,19,22,319,212,107,1,13,213,67,146,1,7.28,7.01,-11.12
Minnesota Vikings,13,2004,L,N,26,23,22,397,280,117,1,21,353,226,126,1,11.78,-5.34,-4.17,27,16,24,330,218,112,2,18,379,225,154,2,9.12,6.3,-6.06
Minnesota Vikings,14,2004,L,Y,25,23,22,397,277,119,1,21,350,222,128,1,10.46,-5.22,-4.04,14,24,24,391,245,146,4,21,318,174,144,1,-4.01,-3.83,-2.53
